Model;Scenario;Region;Variable;Unit;1970;1975;1980;1985;1990;1995;2000;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
IMAGE 3.3;TECH_19;CHN;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;1.10120379;1.7587043000000002;2.8976044;3.1579811500000003;6.00766512;9.0636148;8.7615315;11.7828532;14.527083580000001;12.89134226;10.4708009;9.5188165;9.09104181;8.66189198;8.619735630000001;8.275712650000001;7.9154075100000005;7.91024918;7.77266802;7.545019730000001;7.237317780000001;7.14304508;6.912230770000001;6.73847284;6.408104430000001;6.136729580000001;5.88964337
IMAGE 3.3;TECH_19;EAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0362193514;0.04539182590000001;0.0593933179;0.0618244236;0.10900670770000001;0.1582195737;0.174548528;0.17492139180000002;0.321438005;0.3249820385;0.427216056;0.40354659550000005;0.46362594650000005;0.886944904;1.3484946480000002;1.889611866;2.355461066;2.57977809;2.814704916;2.9795956780000004;3.1934543740000003;3.3792573580000003;3.399439318;3.3967719460000003;3.531390302;3.6166635580000004;3.6907150360000003
IMAGE 3.3;TECH_19;CEU;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;1.7669624807500002;2.5345179364000003;2.680423636;2.7296648028000003;1.5803709376900001;0.656775811;0.5844969445;0.9461327780000001;0.8867915980000001;0.853061292;1.020371814;0.341749464;0.438890624;0.444166457;0.45856025;0.48961877200000004;0.522638222;0.642153316;0.7010510520000001;0.745820676;0.788276614;0.832920548;0.8696974040000001;0.9039102040000001;0.9333645420000001;0.950291312;0.975396052
IMAGE 3.3;TECH_19;WEU;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;4.588818979;4.175659336;4.4991702280000005;3.98183698;3.418687622;2.75295462;2.3823623560000002;1.9042271000000002;1.3260539630000001;1.628600336;1.7714987020000001;0.6016587305000001;0.505717426;0.5783868782000001;0.6729976802000001;0.8105348835;0.9906014850000001;1.2577296685000001;1.4380596475;1.5974727745000001;1.749625234;1.883990757;2.075405618;2.1985240850000003;2.276470963;2.311531178;2.47273961
IMAGE 3.3;TECH_19;INDIA;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.5412999620000001;0.46680002200000004;1.2306001;2.06130008;3.12449995;2.8975328300000003;4.21460008;5.2099671;8.195773;6.978800100000001;8.9779003;8.3407046;7.5780604;8.1193446;8.4858934;8.5074849;8.617709000000001;8.643164200000001;8.7659959;8.7450507;8.7366615;8.7031176;8.654556000000001;8.6931679;8.6346921;8.6758824;8.712215500000001
IMAGE 3.3;TECH_19;INDO;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.03247999962;0.12329999720000001;0.23209399200000003;0.48359997000000005;0.583899984;0.388199982;0.26710000100000003;0.329415976;0.502038012;1.438754888;1.2141780800000002;0.587925408;0.811595405;0.850973478;0.94869857;1.043494066;1.12558032;1.235683424;1.3272958140000002;1.46333474;1.6262509580000002;1.716053846;1.830736922;1.915406372;2.006268292;2.11743073;2.2151571860000003
IMAGE 3.3;TECH_19;JAP;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.579949134;0.566332296;0.629273268;0.66945023;0.6448120300000001;0.58090525;0.5236584040000001;0.438384496;0.37994853;0.33357440600000005;0.313854624;0.210043042;0.153081833;0.118417584;0.08508191400000001;0.05610988200000001;0.031853753500000005;0.0335324908;0.029473053800000003;0.025154772300000003;0.0207701739;0.016965131100000003;0.0132526002;0.009216724510000001;0.00589183886;0.00404224192;0.00196718643
IMAGE 3.3;TECH_19;KOR;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.21135400000000001;0.36122200200000004;0.299499988;0.332099992;0.388499998;0.24699999400000003;0.213729996;0.183253;0.138550992;0.13964299600000002;0.08511499600000001;0.081169208;0.062405371;0.0668208295;0.061826518500000004;0.0574678065;0.053698777;0.051948030500000006;0.049655391;0.049211037500000006;0.04416761;0.041024768;0.038834995500000004;0.036518905000000004;0.0364962808;0.0339956348;0.030525772200000002
IMAGE 3.3;TECH_19;MEX;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.09843895500000001;0.2438099115;0.2258668335;0.350938966;0.3255392082;0.16140757290000002;0.3061633412;0.37427498200000003;0.3009225535;0.46121428750000004;0.3754219818;0.2227998641;0.223532542;0.18974376980000002;0.22503450560000002;0.2899093055;0.41511174900000003;0.45079214450000005;0.46594754400000005;0.45879902100000003;0.48245069500000004;0.549004279;0.6094544685000001;0.6662549745;0.644108122;0.6786694425;0.7387159440000001
IMAGE 3.3;TECH_19;ME;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0725455725;0.156987924;0.316365174;0.6185681940000001;0.837762862;0.7380984260000001;0.8242302220000001;0.8052782340000001;0.5784843040000001;0.2305319995;0.307867905;0.1304748709;0.14135273480000002;0.10673975194;0.1059744715;0.08272024631000001;0.055948181305000004;0.10074695805;0.10356657503000001;0.07397544762000001;0.053552893330000004;0.07520545908000001;0.09173983909000001;0.09662348412;0.04882870521;0.08478666235;0.08975555214
IMAGE 3.3;TECH_19;NAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.1258093835;0.21467476100000002;0.301083262;0.450209723;0.383742236;0.2786460228;0.29038811000000003;0.32583387750000004;0.3583142255;0.556774034;0.38624850920000003;0.3046070529;0.30537646420000003;0.3872887062;0.5524034055;0.7141322618;0.8828641722000001;1.027816641;1.149106102;1.1776414750000002;1.21725861;1.3705769285;1.491941941;1.586824336;1.6933342735;1.761038788;1.8089247225
IMAGE 3.3;TECH_19;OCE;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.7183390408;0.5443100648;0.857054606;0.7057560605000001;0.5871883728;0.8937328045;1.0149427925;0.9979214066000001;0.8430690272000001;0.9797006845;1.0096562841;0.77307881;0.42242875869;0.5335828020600001;0.54466650466;0.53025235797;0.61764769031;0.6579255424400001;0.661714923;0.51854576216;0.55428639947;0.6652069989400001;0.66528753362;0.6763426119400001;0.5982625323099999;0.58982657762;0.60689307131
IMAGE 3.3;TECH_19;RUS;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;1.4594652730000002;2.1915438215000003;2.585467586;3.5132677570000004;3.61303243;0.2820499225;0.21316462140000003;0.2615929584;0.3323208482;0.367468136;0.5308001155000001;0.00019893450261;0.0009013718605000001;0.0013169832777;0.0004093670844;0.0003872887938;0.00037689579319999996;0.0015739475581;0.0023613174066000006;0.0010235536945;0.003011132165;0.0022959886802;0.003137781623;0.005194390829;0.008464656443;0.012764084600000001;0.019461119247
IMAGE 3.3;TECH_19;RSAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.05579399602000001;0.07823299832;0.10511500181000001;0.09472389694000001;0.09413600240000002;0.0764169991;0.08249206590000001;0.0689160822;0.1162702525;0.139044005;0.22177100200000002;0.11810663880000001;0.1766624182;0.272440026;0.3369618025;0.5798438760000001;0.761107304;0.9926015060000001;1.3056915660000001;1.430934704;1.4630725480000002;1.569170892;1.618794732;1.7320903840000001;1.729399144;1.7766936480000002;1.912715814
IMAGE 3.3;TECH_19;RSAS;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0904249985;0.184788;0.392361964;0.5553389940000001;0.6735480060000001;0.71219102;0.97465999;1.249437028;1.114712962;1.6974970340000002;2.101273902;1.7258087860000002;1.4449782;1.630290194;1.7481231720000001;1.8582369300000001;2.051006878;2.176718354;2.307059214;2.402690402;2.49761566;2.5123588480000003;2.541784906;2.530322588;2.4964578640000004;2.5294841800000003;2.561964246
IMAGE 3.3;TECH_19;SAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.27906854400000003;0.35784402000000004;0.455022596;0.35694106800000003;0.26946758200000004;0.23963833250000002;0.182620531;0.157850512;0.16765005400000002;0.259744943;0.283229402;0.15633986900000002;0.207859168;0.1516731795;0.181605008;0.33678856500000004;0.539301174;0.564734672;0.63040468;0.6505552720000001;0.672107548;0.682924858;0.6915301420000001;0.6909755160000001;0.6935173020000001;0.700162234;0.7096785200000001
IMAGE 3.3;TECH_19;SEAS;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.1254319955;0.164577;0.305223976;0.335493988;0.594708;1.174909922;1.2612680280000002;1.44269599;1.52841895;1.56739198;1.61813399;2.06031751;2.3328434000000002;2.38188899;2.4792305000000003;2.54049573;2.59033534;2.6461771400000003;2.71140092;2.77409061;2.84097897;2.8757265800000003;2.911836;2.93777833;2.9598614600000004;2.97600735;2.9919059100000003
IMAGE 3.3;TECH_19;RSAM;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.191297875;0.19894152;0.29572044000000003;0.36472885600000005;0.41067694200000004;0.5020339380000001;0.759162768;1.034323938;1.26025111;1.19193265;1.55428111;2.48231707;2.1831982400000003;3.05856173;2.34646677;3.46633382;2.99408206;3.88748503;3.10092112;4.1811784;3.18212557;4.3122607;3.3686254;4.35999751;3.4535785800000003;4.30738088;3.54647775
IMAGE 3.3;TECH_19;TUR;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.15237390275;0.3422562569;0.5450479608;0.41829547680000007;0.5374926788;0.5038547222;0.506327233;0.45315991200000005;0.43206580450000004;0.393101103;0.5024158925000001;0.30381170350000003;0.2285264782;0.217387204;0.304607481;0.36828781450000003;0.42920386320000004;0.4765844762;0.5153632878000001;0.5993576685;0.6698815675;0.7140681200000001;0.7932890770000001;0.8513543800000001;0.8701540080000001;0.9152665305000001;0.9673918730000001
IMAGE 3.3;TECH_19;UKR;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.806106584;1.214503292;1.434359052;1.9525613700000002;2.00724599;0.2018670075;0.1302806735;0.22058107000000002;0.37495295700000003;0.348088742;0.516088784;1.6489023290000002e-18;0.0730297258;0.1644763425;0.21455965800000001;0.274117041;0.33806049200000005;0.366394125;0.38166192600000004;0.39875289900000005;0.41119075200000005;0.440048078;0.447647838;0.47231496;0.47429064200000004;0.490143822;0.48699855400000003
IMAGE 3.3;TECH_19;USA;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;4.170050538;4.372163292000001;4.812366332;3.867056278;3.771625032;3.9556972790000002;3.78422492;3.9395980180000003;3.77164241;3.811837854;3.9778645440000004;4.55943833;4.55982397;4.783568166;5.0536277080000005;5.611988932;5.904829138;6.125131178;6.168971504000001;6.095471174;6.1136158840000006;6.6211693380000005;6.636778430000001;6.743906072000001;6.506653966;6.5788536;6.630863270000001
IMAGE 3.3;TECH_19;WAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0229679989;0.06601299320000001;0.09693900450000001;0.13559901000000002;0.14169199500000002;0.13156800800000001;0.130052001;0.106087001;0.19916602200000003;0.239724984;0.440200988;1.12559056;1.84810856;2.50015137;3.38813531;3.83125675;4.0658781600000005;4.16004811;4.3588459;4.65321957;4.94122833;5.13989217;5.179628360000001;5.3287178200000005;5.599911870000001;5.9823488000000005;5.92311701
IMAGE 3.3;TECH_19;World;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;18.67582105;22.720444500000003;28.505360900000003;30.507411700000002;33.255355200000004;28.3960192;30.0265315;35.4310646;41.091077500000004;41.5661009;45.332420400000004;40.771952500000005;40.1361852;43.061654700000005;45.1036536;48.51137060000001;50.1818734;53.1876698;54.1856146;56.09388740000001;56.102123600000006;58.851129300000004;58.4741617;60.209126100000006;59.321824500000005;61.0159485;60.7579221
IMAGE 3.3;CONS_19;STAN;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.6757209635;1.0137228892;1.1984057115;1.63286675;1.6755742125000002;0.1892637295;0.13768609550000002;0.13924200190000002;0.20963356540000003;0.28721269600000005;0.2859205882;0.00015573824939000002;0.00011228909578000002;0.00021684828491;0.0010046609540000002;0.0009904637861;0.0011860615206;0.0009854709263;0.00029477640381;0.00031758633110000003;0.0032274321602;0.003020223666;0.0031161147617000005;0.0033488490559000004;0.0031942047871;0.0023350989624000003;0.0024917276970000003
IMAGE 3.3;CONS_19;BRA;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.31306353000000003;0.715487858;1.28619072;0.834120422;0.737959832;0.814104974;1.5867555740000001;2.068056344;2.408276884;3.266990728;5.574681480000001;5.308584924000001;5.280156028;5.264494184;4.923402096;4.003992792;3.4658035340000004;3.4793346040000004;3.6870455740000003;3.7220590060000003;3.8227865860000003;3.735731818;3.7720790220000002;3.784968366;3.824034854;3.9192885220000004;3.9884521060000004
IMAGE 3.3;CONS_19;CAN;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.3062242135;0.47265974000000005;0.601241738;0.6695799020000001;0.549810118;0.620447854;0.538435294;0.65789385;0.621037238;0.9610242400000001;1.14949618;0.84562892;0.83463467;0.82306371;0.8658403400000001;0.79005771;0.6277038100000001;0.72903478;0.8582292;0.84934982;0.8335214200000001;0.9776477200000001;1.05524842;1.14331759;1.2134250800000002;1.28222304;1.36300449
IMAGE 3.3;CONS_19;RCAM;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.154407853;0.1560032495;0.1634714575;0.17360695150000002;0.18671320300000002;0.17488672800000002;0.181649853;0.15916871400000002;0.196307962;0.218064065;0.21341157300000002;0.1348300295;0.1347318415;0.16322108000000002;0.182133086;0.19468116200000002;0.21092658;0.249567052;0.2839803065;0.31320878900000004;0.34614315;0.37984980100000004;0.41474887200000005;0.470015267;0.516668627;0.558726032;0.6020998000000001
IMAGE 3.3;CONS_19;CHN;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;1.10120379;1.7587043000000002;2.8976044;3.1579811500000003;6.00766512;9.0636148;8.7615315;11.7828532;14.527083580000001;12.89134226;10.47079942;9.72648828;9.10771089;8.506744260000001;8.05392058;7.46526123;6.772452220000001;6.634958490000001;6.446791370000001;5.86942372;5.168343360000001;5.344441150000001;4.84941421;4.49705627;4.19460042;4.13953182;4.53916423
IMAGE 3.3;CONS_19;EAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0362193514;0.04539182590000001;0.0593933179;0.0618244236;0.10900670770000001;0.1582195737;0.174548528;0.17492139180000002;0.321438005;0.3249820385;0.427216056;0.43481863400000004;0.40080871100000004;0.6902929255;0.999739836;1.5158736810000002;1.9204426540000001;2.1927761;2.4810722970000003;2.612864827;2.732727983;2.7624392610000004;2.8029746820000003;2.763011886;2.741296548;2.7363352080000003;2.7253007250000003
IMAGE 3.3;CONS_19;CEU;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;1.7669624807500002;2.5345179364000003;2.680423636;2.7296648028000003;1.5803709376900001;0.656775811;0.5844969445;0.9461327780000001;0.8867915980000001;0.853061292;1.020377632;0.345077697;0.36039781400000004;0.352548205;0.342374454;0.260609221;0.170656162;0.272292415;0.31578838000000004;0.345234274;0.36954817500000003;0.41066398400000004;0.438531312;0.468506664;0.49410837;0.521612838;0.552916352
IMAGE 3.3;CONS_19;WEU;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;4.588818979;4.175659336;4.4991702280000005;3.98183698;3.418687622;2.75295462;2.3823623560000002;1.9042271000000002;1.3260539630000001;1.628600336;1.771510294;0.6152566582000001;0.42047466250000004;0.34442702000000003;0.2751923074;0.21653039369000002;0.13523791812000002;0.23401387050000003;0.31334092310000006;0.3487362091;0.4126387865;0.546243288;0.6394386235;0.766304049;0.8875129585;1.010589089;1.15592208
IMAGE 3.3;CONS_19;INDIA;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.5412999620000001;0.46680002200000004;1.2306001;2.06130008;3.12449995;2.8975328300000003;4.21460008;5.2099671;8.195773;6.978800100000001;8.977899800000001;8.017848;6.7722094;7.4691486000000005;7.949918800000001;8.1464978;8.2595519;8.5997555;8.8712766;8.935775600000001;9.035547000000001;9.0401364;9.0357356;8.9393279;8.8811751;8.750307900000001;8.6526239
IMAGE 3.3;CONS_19;INDO;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.03247999962;0.12329999720000001;0.23209399200000003;0.48359997000000005;0.583899984;0.388199982;0.26710000100000003;0.329415976;0.502038012;1.438754888;1.214178024;0.644517517;1.0518321560000001;1.477417664;1.823773834;1.963656996;2.1955265560000004;2.3948657620000002;2.541695238;2.65079792;2.768608968;2.836736954;2.9310667080000004;2.986829004;3.073153918;3.1127495240000003;3.189144702
IMAGE 3.3;CONS_19;JAP;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.579949134;0.566332296;0.629273268;0.66945023;0.6448120300000001;0.58090525;0.5236584040000001;0.438384496;0.37994853;0.33357440600000005;0.313854624;0.21986714200000002;0.160079891;0.11794396500000001;0.0771961765;0.0405719095;0.012733056300000002;0.012042097500000001;0.00696840952;0.0025779724600000003;0.000873160864;0.00025593517900000004;0.00010621314750000001;0.000123231211;6.29073897e-05;5.8168976e-05;4.00764351e-05
IMAGE 3.3;CONS_19;KOR;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.21135400000000001;0.36122200200000004;0.299499988;0.332099992;0.388499998;0.24699999400000003;0.213729996;0.183253;0.138550992;0.13964299600000002;0.08511499700000001;0.078000078;0.056207199500000006;0.056523666;0.052601673;0.0468329985;0.0434721863;0.0406699328;0.0398071227;0.039919992;0.0352595453;0.0329959763;0.029500105600000003;0.0264842973;0.0259374602;0.023805318500000002;0.0219985598
IMAGE 3.3;CONS_19;MEX;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.09843895500000001;0.2438099115;0.2258668335;0.350938966;0.3255392082;0.16140757290000002;0.3061633412;0.37427498200000003;0.3009225535;0.46121428750000004;0.3754219818;0.2113290294;0.1835658655;0.21776139490000002;0.1979323566;0.13285718412;0.15332918650000002;0.22121002990000002;0.260687969;0.28599112010000005;0.31870533289999997;0.3398244161;0.3609042474;0.3867106522;0.41984817100000005;0.46337565700000005;0.5058585275
IMAGE 3.3;CONS_19;ME;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0725455725;0.156987924;0.316365174;0.6185681940000001;0.837762862;0.7380984260000001;0.8242302220000001;0.8052782340000001;0.5784843040000001;0.2305319995;0.307867905;0.158552781;0.1765082702;0.16707511438;0.027081072512;0.026291842722;0.029208490341;0.045893874380000005;0.06868522916;0.06607198905;0.017799092715000003;0.021831465012;0.025263701206;0.024157974068;0.025717414139000003;0.05038916345;0.08332556611
IMAGE 3.3;CONS_19;NAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.1258093835;0.21467476100000002;0.301083262;0.450209723;0.383742236;0.2786460228;0.29038811000000003;0.32583387750000004;0.3583142255;0.556774034;0.38624850920000003;0.28454634188;0.3011233038;0.3664419975;0.46674979000000005;0.5181925470000001;0.5407907562000001;0.5858980365;0.696570576;0.7282853250000001;0.7682181260000001;0.801025265;0.912571733;0.8680651100000001;0.8863912135;0.868402251;0.9122747795
IMAGE 3.3;CONS_19;OCE;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.7183390408;0.5443100648;0.857054606;0.7057560605000001;0.5871883728;0.8937328045;1.0149427925;0.9979214066000001;0.8430690272000001;0.9797006845;1.0096562842;0.7439795928;0.36696751284;0.44131558831;0.49316472444000004;0.46517246084;0.44882692564000004;0.45164825209;0.47263205869;0.45031139200000003;0.43486261738000004;0.45102489981000005;0.43823983616000006;0.43947248019;0.442103485;0.43478433138;0.46959462866000007
IMAGE 3.3;CONS_19;RUS;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;1.4594652730000002;2.1915438215000003;2.585467586;3.5132677570000004;3.61303243;0.2820499225;0.21316462140000003;0.2615929584;0.3323208482;0.367468136;0.5308001155000001;7.997953811e-18;0.00014737566196000002;0.0007617390791;0.0007640653474;0.0006864452691;0.0005675766044;0.0006707871084;0.000472939556;0.0007879576012000001;0.0009631910441;0.0018533419954;0.0029329486248000007;0.0039460816620000005;0.005701812981;0.010647413219000002;0.025446196181
IMAGE 3.3;CONS_19;RSAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.05579399602000001;0.07823299832;0.10511500181000001;0.09472389694000001;0.09413600240000002;0.0764169991;0.08249206590000001;0.0689160822;0.1162702525;0.139044005;0.22177100200000002;0.1057328775;0.1359738952;0.289479686;0.325623767;0.3434627235;0.43796475450000005;0.612168523;1.133973364;1.261596468;1.140632192;1.5086812580000002;1.6832485080000001;1.7644829640000002;1.8477535420000002;1.9440892760000001;2.003083864
IMAGE 3.3;CONS_19;RSAS;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0904249985;0.184788;0.392361964;0.5553389940000001;0.6735480060000001;0.71219102;0.97465999;1.249437028;1.114712962;1.6974970340000002;2.101273896;1.664040226;1.119360608;1.213734804;1.2959681820000002;1.2610367960000002;1.186197446;1.2856566900000002;1.356699444;1.3936256820000001;1.451314304;1.513190212;1.56784936;1.528299078;1.5186274800000001;1.539230324;1.551820138
IMAGE 3.3;CONS_19;SAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.27906854400000003;0.35784402000000004;0.455022596;0.35694106800000003;0.26946758200000004;0.23963833250000002;0.182620531;0.157850512;0.16765005400000002;0.259744943;0.283415886;0.174747014;0.192286314;0.20168170200000002;0.1338891495;0.09470703000000001;0.0890261115;0.14929150400000002;0.199458184;0.213672778;0.20272816800000001;0.23539493800000003;0.24947902800000002;0.257470994;0.275395756;0.30933835000000004;0.361074536
IMAGE 3.3;CONS_19;SEAS;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.1254319955;0.164577;0.305223976;0.335493988;0.594708;1.174909922;1.2612680280000002;1.44269599;1.52841895;1.56739198;1.61813398;2.1530092300000003;2.4204970500000003;2.55817306;2.6037691200000004;2.53574379;2.47361917;2.5787422500000003;2.6273508700000003;2.6469555600000003;2.6723618300000003;2.67845581;2.68852737;2.6864071600000003;2.68706008;2.68512738;2.68312082
IMAGE 3.3;CONS_19;RSAM;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.191297875;0.19894152;0.29572044000000003;0.36472885600000005;0.41067694200000004;0.5020339380000001;0.759162768;1.034323938;1.26025111;1.19193265;1.5542814;2.46794592;1.9506787700000001;3.6430618600000004;2.99912992;3.91701553;2.98689653;4.09235821;3.5153184100000003;4.48711518;3.6360240200000002;4.63387816;3.9127583300000004;4.663260080000001;3.9950078600000003;4.67820602;4.05327779
IMAGE 3.3;CONS_19;TUR;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.15237390275;0.3422562569;0.5450479608;0.41829547680000007;0.5374926788;0.5038547222;0.506327233;0.45315991200000005;0.43206580450000004;0.393101103;0.5024160065000001;0.3367512292;0.27001061000000004;0.20345604280000001;0.19598459650000002;0.18512273431;0.16318832675;0.2624526822;0.333172057;0.38400445580000003;0.40798047280000005;0.4247656004;0.44070948060000004;0.46305141720000004;0.47856117760000005;0.5070387814;0.5443019972
IMAGE 3.3;CONS_19;UKR;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.806106584;1.214503292;1.434359052;1.9525613700000002;2.00724599;0.2018670075;0.1302806735;0.22058107000000002;0.37495295700000003;0.348088742;0.516088784;6.52278774e-18;0.01723004088;0.077890524;0.12061290250000001;0.1240688035;0.10371184350000001;0.15010731800000002;0.18628138700000002;0.21410953000000002;0.242406067;0.297015381;0.313691282;0.340639454;0.35857224200000004;0.380825252;0.398678054
IMAGE 3.3;CONS_19;USA;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;4.170050538;4.372163292000001;4.812366332;3.867056278;3.771625032;3.9556972790000002;3.78422492;3.9395980180000003;3.77164241;3.811837854;3.9778645440000004;4.305943168000001;4.0652816540000005;4.15186236;4.250441004000001;3.12065276;2.8862947460000004;3.0399436475000003;2.976591276;2.965366802;2.8868567190000003;2.9837229855;2.885166621;2.815919343;2.725800311;2.702772135;2.6234773925000003
IMAGE 3.3;CONS_19;WAF;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;0.0229679989;0.06601299320000001;0.09693900450000001;0.13559901000000002;0.14169199500000002;0.13156800800000001;0.130052001;0.106087001;0.19916602200000003;0.239724984;0.440200988;0.89740182;1.45516518;2.6117388000000004;3.69210371;4.91530485;5.90587059;6.35034425;6.979183180000001;7.50154161;8.04853712;8.376186180000001;8.73930436;8.86531571;9.025808470000001;9.057193980000001;9.09485521
IMAGE 3.3;CONS_19;World;Resources|Phosphorus|Cropland Budget|Inputs|Fertilizer;Mt P2O5/yr;18.67582105;22.720444500000003;28.505360900000003;30.507411700000002;33.255355200000004;28.3960192;30.0265315;35.4310646;41.0911752;41.5661009;45.329903300000005;39.8750529;37.234154000000004;41.4104752;42.3503126;42.285872100000006;41.2211871;44.666680500000005;46.6533688;48.289694600000004;47.758612400000004;50.337011200000006;50.192603000000005;50.9564966;50.547519;51.6889838;52.1033477
IMAGE 3.3;REF;STAN;Resources|Phosphorus|Cropland Budget|Inputs|Manure Recycled from Confinements;Mt P2O5/yr;0.24224123700000003;0.24901545000000003;0.26476850700000004;0.25943536300000003;0.23195680000000002;0.205241681;0.184010685;0.23295455950000002;0.285259751;0.316613774;0.36264124400000003;0.398401392;0.43487681800000005;0.45097684600000004;0.46656821000000004;0.47417094800000004;0.481557051;0.487409338;0.49311575100000005;0.49773890000000004;0.502249626;0.5058931640000001;0.509461038;0.512880697;0.516215683;0.5192554340000001;0.522226127
IMAGE 3.3;REF;BRA;Resources|Phosphorus|Cropland Budget|Inputs|Manure Recycled from Confinements;Mt P2O5/yr;0.32756724200000004;0.40009814000000005;0.5271009160000001;0.587613692;0.6923181;0.799678152;0.8673795780000001;1.0298307260000001;1.070917208;1.1351281720000002;1.203698004;1.261492284;1.318510332;1.3609694520000002;1.402013836;1.434049616;1.464598596;1.495889652;1.527094772;1.546386;1.565619536;1.573122232;1.5806993040000001;1.580103916;1.5794961360000002;1.5761794800000002;1.572994556
IMAGE 3.3;REF;CAN;Resources|Phosphorus|Cropland Budget|Inputs|Manure Recycled from Confinements;Mt P2O5/yr;0.086720592;0.09042021600000001;0.088856424;0.083723744;0.083509632;0.091204376;0.09606858400000001;0.10103742;0.0931778;0.09414120000000001;0.09541558400000001;0.10016570000000001;0.10492095000000001;0.10822251000000001;0.1114802;0.11515949;0.11877610000000001;0.12286777;0.12693953;0.12949315;0.13203733;0.1329892;0.13394282000000002;0.13305034000000002;0.13217188000000002;0.12990827000000002;0.1276632
